9114
5473
8493
9908
9985
425
6440
9404
8661
2959
6087
8075
4216
248
5253
5982
6182
4859
9902
2867
860
2955
4261
3258
4111
4900
1986
39
7592
234
1282
6028
5451
8547
6250
625
4715
8978
9895
8674
8410
539
4295
863
1647
6732
2381
9284
5760
1484
6876
2780
7302
3416
9937
2630
8743
8856
3987
1938
657
9517
3861
384
4968
2626
4816
4600
776
504
5167
3098
3226
563
7210
6646
6825
1508
7489
8753
6304
3131
1401
1236
8666
667
5510
9689
7768
1554
4156
5521
1038
1642
3137
2867
7527
1265
3210
2686
2358
4614
7461
2276
505
9796
9014
5574
9056
751
5041
8271
6011
8511
6777
6462
7681
6614
6810
6647
2863
7182
8252
6183
8099
7801
3963
2233
8123
3116
8766
8116
6049
6659
8354
4332
5023
5161
805
7318
9355
6338
8121
9885
9805
211
2455
7433
6548
5672
3718
4608
8139
1190
5866
8159
2802
1507
9395
2571
1322
1583
8365
3702
9777
3159
3769
8486
3573
8717
5418
2495
809
5590
4270
1415
1873
472
3139
8789
4340
2402
800
642
1711
4019
1242
3926
1776
5774
69
5259
8199
7265
7767
9743
264
7731
3400
5464
5241
7277
4094
178
7359
1284
8768
8208
9751
145
6950
9993
3950
6729
2135
418
7574
3153
27
255
4059
2692
731
906
9202
5740
3676
1425
9937
4709
4392
4760
2360
757
2844
2367
2026
8248
324
5861
3357
9021
6795
3268
9226
6395
3058
5734
4153
3418
4198
824
8184
9981
5384
1040
313
1974
2131
2261
4563
3751
5606
3733
3645
8855
7437
6246
5993
7797
7779
800
8241
3654
5674
1220
9884
9192
3369
8376
9819
1630
1516
5461
5804
3716
9180
4893
5796
4918
8946
5281
5512
5026
4389
7006
7069
659
7694
8205
5522
6898
4805
8847
1468
3826
7581
1809
5757
5539
3770
7244
1500
954
6422
9891
3780
9209
2202
3779
5575
851
1439
1294
2629
5545
746
7179
9003
6144
1162
161
8056
1145
5644
4146
4628
1321
8967
284
2511
7999
4284
5965
897
6644
9377
563
1564
1034
8993
9777
8782
2901
5131
6052
3316
7077
7953
6594
8877
2719
2621
7947
1493
